,white_locals,black_locals,winner
51710,5,3,black
51711,3,5,white
51712,3,3,black
51713,5,3,black
51714,4,3,white
51715,4,5,white
51716,3,3,black
51717,1,4,white
51718,3,3,black
51719,4,5,
51720,4,3,black
51721,2,4,white
51722,6,3,black
51723,4,4,white
51724,3,5,white
51725,5,4,black
51726,6,3,black
51727,4,5,white
51728,5,2,black
51729,4,1,black
51730,2,4,white
51731,2,6,white
51732,3,3,black
51733,4,4,black
51734,5,3,
51735,2,5,white
51736,3,5,white
51737,4,3,black
51738,2,4,white
51739,3,4,white
51740,4,4,
51741,4,5,
51742,4,3,black
51743,2,5,white
51744,3,4,
51745,3,4,white
51746,0,3,white
51747,4,3,black
51748,2,5,
51749,4,1,black
51750,4,5,
51751,4,3,black
51752,3,4,white
51753,4,3,black
51754,4,5,white
51755,4,3,
51756,4,3,
51757,3,5,white
51758,3,4,white
51759,4,4,
51760,4,5,white
51761,4,4,white
51762,3,4,white
51763,4,3,black
51764,4,0,black
51765,4,3,black
51766,2,4,white
51767,3,4,white
51768,5,1,black
51769,3,5,white
51770,4,4,
51771,3,4,
51772,3,4,white
51773,5,2,black
51774,3,5,white
51775,3,4,white
51776,4,4,
51777,4,1,black
51778,4,4,white
51779,3,4,white
51780,1,3,white
51781,4,2,black
51782,5,3,
51783,5,4,
51784,2,3,white
51785,2,5,white
51786,4,4,
51787,4,3,
51788,3,3,white
51789,4,4,black
51790,5,3,black
51791,4,4,
51792,5,2,black
51793,3,4,white
51794,4,3,
51795,5,4,black
51796,1,4,white
51797,3,4,white
51798,5,2,black
51799,4,5,black
51800,4,5,white
51801,4,4,
51802,5,2,black
51803,4,5,black
51804,3,1,black
51805,4,4,
51806,5,3,black
51807,3,1,black
51808,4,1,black
51809,3,5,white
51810,5,3,
51811,4,4,white
51812,3,1,black
51813,4,4,white
51814,5,1,black
51815,5,3,black
51816,1,3,white
51817,4,2,black
51818,5,2,black
51819,5,3,black
51820,4,4,
51821,3,3,white
51822,3,4,
51823,5,3,black
51824,4,3,black
51825,5,1,black
51826,3,5,black
51827,1,3,white
51828,4,2,black
51829,5,4,
51830,2,5,white
51831,3,2,black
51832,5,3,black
51833,1,3,white
51834,3,4,
51835,2,3,white
51836,4,4,
51837,4,4,white
51838,5,4,black
51839,0,4,white
51840,5,3,black
51841,5,2,black
51842,3,4,black
51843,3,4,white
51844,3,3,white
51845,5,2,black
51846,2,4,white
51847,2,3,white
51848,3,2,black
51849,4,4,
51850,3,3,
51851,3,5,
51852,4,3,black
51853,3,4,white
51854,4,5,
51855,4,5,white
51856,4,2,black
51857,3,3,black
51858,4,3,black
51859,3,3,white
51860,4,5,
51861,3,5,black
51862,4,3,black
51863,4,3,black
51864,4,4,black
51865,4,4,
51866,3,2,black
51867,3,4,
51868,3,4,white
51869,4,3,black
51870,4,3,black
51871,4,3,black
51872,5,4,black
51873,5,3,
51874,5,4,black
51875,5,2,black
51876,4,4,black
51877,3,2,black
51878,2,5,white
51879,5,2,black
51880,3,6,white
51881,4,3,white
51882,4,4,black
51883,1,4,white
51884,4,1,black
51885,1,5,white
51886,4,4,black
51887,3,4,white
51888,4,4,
51889,5,4,
51890,4,4,white
51891,5,2,black
51892,2,5,white
51893,4,4,white
51894,4,4,white
51895,4,4,white
51896,4,4,
51897,3,5,
51898,4,3,black
51899,4,3,black
51900,3,3,white
51901,4,4,black
51902,5,4,white
51903,3,4,white
51904,5,2,black
51905,4,3,white
51906,2,4,white
51907,4,4,
51908,3,4,
51909,3,5,white
51910,3,4,white
51911,5,2,black
51912,4,4,white
51913,4,3,
51914,5,4,
51915,5,3,black
51916,5,3,black
51917,5,3,white
51918,4,5,
51919,4,4,
51920,0,5,white
51921,4,3,black
51922,4,5,black
51923,3,5,white
51924,5,3,black
51925,4,2,black
51926,4,4,white
51927,2,5,white
51928,3,2,black
51929,2,3,white
51930,3,2,black
51931,5,3,
51932,2,3,white
51933,4,5,white
51934,3,5,white
51935,4,2,black
51936,4,2,black
51937,3,4,white
51938,2,4,white
51939,4,4,
51940,3,5,
51941,3,4,white
51942,4,3,black
51943,5,3,black
51944,3,1,black
51945,4,2,black
51946,3,3,white
51947,6,3,black
51948,4,4,white
51949,4,3,black
51950,4,3,
51951,4,4,white
51952,6,3,black
51953,4,4,white
51954,4,5,white
51955,5,3,
51956,4,4,white
51957,4,3,black
51958,2,3,white
51959,3,2,black
51960,3,5,white
51961,3,4,white
51962,4,3,black
51963,3,5,white
51964,5,2,black
51965,3,3,white
51966,3,3,white
51967,3,4,
51968,2,4,white
51969,4,4,
51970,2,4,white
51971,4,4,white
51972,4,4,black
51973,4,3,black
51974,3,4,white
51975,2,4,white
51976,4,4,
51977,4,4,
51978,5,2,black
51979,5,4,white
51980,5,4,black
51981,3,6,white
51982,4,5,white
51983,4,3,black
51984,4,2,black
51985,4,4,black
51986,2,4,white
51987,5,4,black
51988,3,4,
51989,4,4,white
51990,4,5,white
51991,4,4,white
51992,3,1,black
51993,5,2,black
51994,5,2,black
51995,4,2,black
51996,3,4,white
51997,5,4,black
51998,1,5,white
51999,3,4,
52000,4,5,black
52001,4,2,black
52002,4,4,black
52003,4,4,
52004,5,3,black
52005,4,3,black
52006,3,5,white
52007,2,4,
52008,4,3,black
52009,4,5,white
52010,4,5,
52011,5,4,black
52012,4,4,black
52013,3,3,white
52014,3,4,white
52015,5,3,black
52016,2,5,white
52017,4,5,black
52018,4,2,black
52019,5,3,black
52020,2,4,white
52021,4,3,
52022,5,3,
52023,3,5,white
52024,4,3,black
52025,1,5,white
52026,3,4,
52027,1,5,white
52028,5,4,black
52029,5,4,black
52030,4,3,
52031,3,4,black
52032,3,2,black
52033,4,3,white
52034,4,3,black
52035,4,2,black
52036,3,5,white
52037,4,4,
52038,3,4,white
52039,5,2,
52040,5,4,
52041,3,5,
52042,5,4,
52043,4,2,black
52044,3,4,white
52045,3,5,
52046,4,4,black
52047,3,3,black
52048,4,3,black
52049,3,5,white
52050,3,5,white
52051,5,3,black
52052,5,2,black
52053,4,4,black
52054,4,3,black
52055,3,3,white
52056,2,4,white
52057,4,3,
52058,3,1,black
52059,1,4,white
52060,3,4,white
52061,3,3,white
52062,4,2,black
52063,4,2,black
52064,4,4,black
52065,4,5,black
52066,4,5,
52067,3,4,
52068,4,2,black
52069,3,5,white
52070,4,3,black
52071,4,3,
52072,4,4,black
52073,4,1,black
52074,4,4,
52075,4,4,white
52076,2,4,white
52077,4,1,black
52078,3,4,
52079,4,2,black
52080,3,4,white
52081,3,2,black
52082,3,3,white
52083,3,5,white
52084,4,4,white
52085,3,1,black
52086,3,4,white
52087,4,2,black
52088,4,4,black
52089,3,5,white
52090,3,3,white
52091,4,5,
52092,3,5,white
52093,1,5,white
52094,4,4,
52095,4,4,white
52096,2,3,white
52097,5,1,black
52098,5,3,
52099,4,4,white
52100,0,4,white
52101,4,4,white
52102,3,2,
52103,2,4,white
52104,4,5,
52105,3,2,black
52106,3,4,black
52107,4,5,
52108,5,4,black
52109,4,5,
52110,3,6,white
52111,2,5,
52112,4,0,black
52113,1,4,white
52114,1,3,white
52115,2,4,white
52116,4,2,black
52117,4,4,black
52118,3,3,
52119,4,3,white
52120,3,4,white
52121,4,4,
52122,3,1,black
52123,4,4,
52124,3,4,
52125,5,2,black
52126,3,1,black
52127,5,3,black
52128,5,4,
52129,4,4,white
52130,5,3,black
52131,4,3,black
52132,5,3,black
52133,5,2,black
52134,3,5,white
52135,4,3,
52136,5,3,
52137,2,3,white
52138,4,3,black
52139,2,4,white
52140,2,3,white
52141,2,5,white
52142,4,3,
52143,4,2,black
52144,3,2,black
52145,5,3,black
52146,1,3,white
52147,5,3,black
52148,4,3,black
52149,5,4,black
52150,5,3,black
52151,3,3,white
52152,3,4,white
52153,5,3,black
52154,1,5,white
52155,2,4,white
52156,1,5,white
52157,4,5,
52158,2,4,white
52159,4,5,
52160,3,6,white
52161,4,3,
52162,4,3,white
52163,3,5,white
52164,5,3,black
52165,6,3,black
52166,3,2,black
52167,0,4,white
52168,4,5,
52169,4,4,
52170,2,5,white
52171,4,2,black
52172,4,3,black
52173,3,3,black
52174,4,4,
52175,4,2,black
52176,4,4,white
52177,4,4,
52178,3,4,white
52179,4,4,black
52180,4,5,
52181,2,4,white
52182,5,3,black
52183,1,3,white
52184,4,5,white
52185,3,3,white
52186,4,4,
52187,5,3,black
52188,4,4,black
52189,4,4,white
52190,5,4,
52191,3,4,white
52192,3,0,black
52193,3,4,white
52194,4,2,black
52195,4,4,black
52196,4,5,white
52197,5,4,black
52198,3,4,white
52199,3,4,white
52200,5,2,black
52201,4,3,black
52202,4,5,white
52203,4,4,
52204,5,4,black
52205,5,3,black
52206,3,5,
52207,3,3,white
52208,3,4,
52209,4,3,
52210,4,5,
52211,4,3,white
52212,4,4,
52213,3,4,white
52214,5,1,black
52215,2,3,white
52216,4,4,black
52217,3,1,black
52218,2,3,white
52219,4,4,white
52220,4,5,white
52221,3,5,
52222,5,3,black
52223,1,4,white
52224,4,4,black
52225,4,3,black
52226,4,4,black
52227,3,3,black
52228,2,4,white
52229,2,4,white
52230,3,5,
52231,4,3,black
52232,2,4,white
52233,3,6,white
52234,4,4,white
52235,2,4,white
52236,4,3,
52237,3,5,white
52238,2,4,white
52239,4,5,
52240,5,2,black
52241,5,2,black
52242,3,5,white
52243,3,4,white
52244,4,1,black
52245,4,3,
52246,2,3,white
52247,4,4,white
52248,3,4,black
52249,4,3,
52250,4,3,black
52251,4,5,white
52252,3,2,black
52253,4,2,black
52254,5,4,
52255,4,4,
52256,4,4,black
52257,5,4,black
52258,4,5,
52259,1,5,white
52260,4,4,white
52261,3,1,black
52262,2,4,white
52263,2,3,white
52264,4,2,black
52265,2,4,white
52266,2,4,white
52267,4,2,black
52268,4,1,black
52269,5,2,black
52270,3,2,black
52271,2,5,white
52272,3,4,white
52273,3,5,white
52274,3,1,black
52275,4,5,
52276,1,6,white
52277,5,2,black
52278,4,5,white
52279,4,3,black
52280,2,5,
52281,2,5,white
52282,3,4,black
52283,2,4,white
52284,1,3,white
52285,5,1,black
52286,3,4,white
52287,5,3,black
52288,5,2,black
52289,4,3,black
52290,4,3,black
52291,4,3,white
52292,4,4,
52293,4,3,
52294,5,3,black
52295,3,5,white
52296,4,2,black
52297,4,4,
52298,5,2,black
52299,4,4,black
52300,3,4,white
52301,4,3,
52302,4,3,
52303,3,3,black
52304,6,3,black
52305,5,4,black
52306,5,2,
52307,3,4,white
52308,3,4,
52309,4,3,white
52310,3,3,white
52311,4,4,white
52312,4,3,black
52313,5,2,black
52314,3,4,
52315,3,2,black
52316,4,5,black
52317,1,3,white
52318,4,1,black
52319,3,4,white
52320,5,4,
52321,4,3,black
52322,4,1,black
52323,4,4,white
52324,1,3,white
52325,3,4,white
52326,4,5,white
52327,4,0,black
52328,4,5,
52329,2,3,white
52330,4,3,black
52331,5,1,black
52332,4,3,black
52333,1,3,white
52334,4,3,black
52335,4,3,black
52336,5,3,black
52337,3,3,white
52338,3,2,black
52339,2,3,
52340,4,3,black
52341,4,4,white
52342,3,4,
52343,1,4,white
52344,1,4,white
52345,4,4,black
52346,2,4,white
52347,3,5,white
52348,2,3,white
52349,5,4,
52350,4,0,black
52351,3,4,white
52352,4,4,white
52353,4,5,
52354,3,4,white
52355,4,2,black
52356,2,3,white
52357,4,2,black
52358,1,5,white
52359,2,3,white
52360,1,3,white
52361,3,3,black
52362,5,4,
52363,3,4,white
52364,5,2,black
52365,3,5,white
52366,4,4,black
52367,3,1,black
52368,5,3,
52369,3,3,white
52370,2,4,white
52371,3,5,white
52372,3,6,white
52373,4,2,black
52374,4,3,black
52375,4,4,
52376,4,4,
52377,4,3,black
52378,4,4,black
52379,4,3,
52380,4,4,white
52381,1,4,white
52382,4,2,black
52383,3,3,white
52384,3,4,white
52385,2,5,white
52386,3,2,black
52387,3,4,white
52388,4,4,white
52389,3,4,white
52390,5,3,
52391,5,4,black
52392,6,2,black
52393,2,5,white
52394,4,3,black
52395,4,4,black
52396,5,3,black
52397,3,5,white
52398,3,5,white
52399,4,1,black
52400,3,3,white
52401,4,3,black
52402,4,3,white
52403,4,3,
52404,4,3,black
52405,3,5,white
52406,3,1,black
52407,4,4,
52408,4,5,white
52409,1,5,white
52410,5,2,black
52411,4,4,white
52412,4,3,
52413,3,4,white
52414,3,4,
52415,3,4,black
52416,3,4,black
52417,2,6,white
52418,4,1,black
52419,4,4,white
52420,4,3,black
52421,3,2,black
52422,5,3,black
52423,4,4,white
52424,3,3,white
52425,5,4,black
52426,3,4,
52427,4,3,
52428,2,5,white
52429,4,5,black
52430,3,4,white
52431,4,4,
52432,4,4,white
52433,3,3,black
52434,3,6,white
52435,2,4,white
52436,4,3,black
52437,4,4,black
52438,3,3,black
52439,3,3,black
52440,4,2,black
52441,3,2,black
52442,5,3,black
52443,4,3,black
52444,3,5,white
52445,4,4,black
52446,5,3,black
52447,2,5,white
52448,2,4,white
52449,4,3,black
52450,5,3,white
52451,4,4,
52452,5,3,
52453,3,4,
52454,4,4,black
52455,4,3,
52456,4,5,
52457,4,2,black
52458,5,3,white
52459,2,5,white
52460,3,5,
52461,2,3,white
52462,3,3,
52463,3,4,white
52464,4,2,black
52465,4,4,white
52466,5,3,black
52467,4,4,
52468,5,3,
52469,3,2,black
52470,3,5,white
52471,4,3,
52472,2,4,white
52473,3,5,white
52474,2,4,white
52475,4,5,white
52476,4,5,
52477,5,4,
52478,3,3,white
52479,4,3,
52480,3,5,white
52481,5,4,
52482,3,5,white
52483,4,1,black
52484,5,2,black
52485,3,4,white
52486,2,3,white
52487,5,3,black
52488,4,3,white
52489,4,3,
52490,3,4,white
52491,3,3,black
52492,4,4,
52493,3,4,white
52494,4,3,black
52495,4,2,black
52496,4,2,black
52497,4,5,white
52498,4,3,
52499,4,4,
52500,3,4,white
52501,3,3,white
52502,4,1,black
52503,3,4,black
52504,5,2,black
52505,3,5,white
52506,4,3,
52507,3,4,white
52508,4,4,white
52509,2,5,white
52510,3,4,
52511,4,4,white
52512,5,2,black
52513,4,4,black
52514,4,5,white
52515,2,3,white
52516,4,4,
52517,4,4,
52518,3,4,
52519,5,4,
52520,4,4,
52521,4,4,
52522,3,5,white
52523,2,4,white
52524,4,1,black
52525,4,1,black
52526,4,4,white
52527,4,4,
52528,3,5,
52529,3,5,white
52530,3,3,white
52531,2,6,white
52532,4,5,
52533,3,5,
52534,3,2,black
52535,3,6,white
52536,3,2,black
52537,3,3,black
52538,4,4,black
52539,4,4,
52540,3,1,black
52541,4,4,
52542,3,3,black
52543,4,3,white
52544,5,3,black
52545,4,3,
52546,3,5,white
52547,4,4,
52548,4,3,black
52549,4,4,
52550,4,2,black
52551,5,1,black
52552,4,4,
52553,6,3,black
52554,3,5,white
52555,5,4,
52556,3,2,black
52557,3,5,white
52558,3,3,
52559,3,4,black
52560,2,3,white
52561,4,3,black
52562,4,1,black
52563,2,6,white
52564,4,2,black
52565,4,3,black
52566,3,5,
52567,3,2,black
52568,6,3,black
52569,5,1,black
52570,3,4,white
52571,3,4,white
52572,5,4,black
52573,4,2,black
52574,4,5,
52575,4,4,black
52576,4,4,
52577,4,3,white
52578,3,5,
52579,4,4,black
52580,6,3,black
52581,4,3,
52582,5,3,
52583,5,3,black
52584,5,3,black
52585,3,5,white
52586,3,5,white
52587,3,5,black
52588,3,4,
52589,2,5,white
52590,1,3,white
52591,4,3,black
52592,5,3,black
52593,5,4,black
52594,3,3,white
52595,5,3,white
52596,5,3,
52597,3,5,
52598,4,4,white
52599,4,4,
52600,2,4,white
52601,4,4,
52602,3,3,
52603,4,3,black
52604,4,2,black
52605,4,3,black
52606,3,6,white
52607,3,3,black
52608,2,4,white
52609,5,3,black
52610,4,1,black
52611,4,4,white
52612,5,4,
52613,5,0,black
52614,4,5,white
52615,2,4,white
52616,3,4,white
52617,5,4,
52618,2,4,white
52619,5,3,black
52620,4,5,black
52621,4,4,
52622,4,3,black
52623,3,5,
52624,3,2,black
52625,3,4,white
52626,4,4,
52627,5,3,black
52628,5,4,white
52629,2,3,white
52630,3,4,white
52631,4,1,black
52632,2,4,white
52633,2,4,white
52634,3,3,white
52635,4,3,
52636,4,4,black
52637,4,5,
52638,5,2,black
52639,3,5,white
52640,4,3,black
52641,4,4,
52642,4,2,black
52643,3,5,white
52644,2,3,white
52645,1,4,white
52646,3,5,white
52647,3,3,black
52648,4,4,
52649,3,2,black
52650,3,1,black
52651,4,2,black
52652,4,3,black
52653,4,4,white
52654,3,2,black
52655,5,4,
52656,3,3,white
52657,4,2,black
52658,3,5,white
52659,5,4,
52660,3,1,black
52661,3,5,white
52662,4,5,white
52663,3,5,
52664,4,3,black
52665,2,3,white
52666,4,1,black
52667,3,2,black
52668,3,4,white
52669,4,2,black
52670,4,4,black
52671,3,5,
52672,3,4,white
52673,5,4,
52674,4,4,black
52675,5,3,black
52676,4,4,
52677,4,0,black
52678,3,5,white
52679,5,4,black
52680,2,4,white
52681,4,5,white
52682,5,4,black
52683,5,4,
52684,4,4,black
52685,3,4,white
52686,3,3,black
52687,2,3,white
52688,4,3,black
52689,4,1,black
52690,5,3,black
52691,4,4,white
52692,3,5,
52693,2,4,white
52694,6,2,black
52695,4,5,white
52696,3,1,black
52697,2,3,white
52698,3,3,black
52699,4,3,black
52700,4,4,white
52701,4,4,
52702,4,4,
52703,4,4,
52704,4,1,black
52705,3,5,white
52706,4,4,white
52707,4,3,black
52708,4,4,white
52709,4,4,
52710,0,3,white
52711,5,3,black
52712,1,3,white
52713,4,4,white
52714,3,5,white
52715,5,3,
52716,4,3,black
52717,4,4,white
52718,5,3,black
52719,3,4,
52720,5,3,
52721,3,2,black
52722,4,3,black
52723,4,4,black
52724,2,3,white
52725,4,4,white
52726,4,3,white
52727,2,3,white
52728,3,4,
52729,5,4,black
52730,6,3,black
52731,3,4,
52732,5,1,black
52733,3,5,
52734,3,5,
52735,4,5,white
52736,3,5,
52737,4,2,black
52738,4,4,black
52739,4,3,black
52740,4,3,
52741,3,5,white
52742,1,4,white
52743,4,4,black
52744,2,5,white
52745,4,4,
52746,4,3,black
52747,4,4,
52748,3,3,black
52749,4,4,black
52750,5,2,black
52751,5,2,black
52752,3,5,white
52753,5,2,black
52754,3,1,black
52755,4,3,white
52756,4,3,black
52757,1,4,white
52758,4,3,black
52759,3,5,
52760,4,4,
52761,4,2,black
52762,3,3,white
52763,5,3,black
52764,4,4,
52765,3,4,white
52766,2,4,white
52767,4,3,black
52768,2,3,white
52769,3,5,white
52770,5,4,
52771,2,5,white
52772,4,4,
52773,3,3,black
52774,5,2,black
52775,4,5,
52776,1,5,white
52777,5,3,black
52778,4,4,
52779,5,4,
52780,5,3,black
52781,1,4,white
52782,6,3,black
52783,3,3,
52784,4,4,
52785,3,3,
52786,5,3,black
52787,4,5,
52788,4,3,
52789,3,3,white
52790,4,4,white
52791,3,4,white
52792,3,2,black
52793,1,3,white
52794,4,2,black
52795,4,1,black
52796,3,3,white
52797,4,2,black
52798,5,3,black
52799,3,3,black
52800,5,4,black
52801,5,3,black
52802,4,4,white
52803,5,4,white
52804,5,2,black
52805,4,5,white
52806,5,3,
52807,2,4,white
52808,5,3,black
52809,5,3,
52810,4,4,
52811,5,4,black
52812,3,5,white
52813,5,4,
52814,3,3,black
52815,5,2,black
52816,3,4,
52817,3,3,black
52818,5,2,black
52819,3,3,white
52820,1,3,white
52821,4,3,black
52822,3,5,white
52823,4,3,black
52824,3,3,black
52825,3,4,white
52826,2,4,white
52827,3,4,
52828,3,4,white
52829,4,5,
52830,4,4,
52831,1,4,white
52832,5,3,black
52833,5,1,black
52834,4,2,black
52835,3,5,white
52836,2,3,white
52837,3,2,black
52838,1,5,white
52839,2,3,white
52840,3,4,white
52841,3,5,
52842,4,2,black
52843,5,3,black
52844,2,5,white
52845,1,4,white
52846,4,4,black
52847,4,4,
52848,3,3,white
52849,5,2,black
52850,4,4,white
52851,4,5,black
52852,4,4,white
52853,5,4,black
52854,3,3,white
52855,3,2,black
52856,5,3,
52857,4,4,black
52858,5,2,black
52859,3,6,white
52860,3,4,white
52861,3,3,black
52862,2,3,white
52863,2,4,white
52864,4,4,
52865,3,4,white
52866,3,4,black
52867,2,4,white
52868,3,4,white
52869,4,4,white
52870,3,1,black
52871,2,5,white
52872,3,3,white
52873,5,3,
52874,5,3,black
52875,5,2,black
52876,5,2,black
52877,4,1,black
52878,4,3,black
52879,4,3,black
52880,2,5,white
52881,4,4,
52882,3,3,white
52883,2,4,white
52884,4,3,black
52885,3,3,white
52886,2,5,white
52887,5,4,
52888,3,2,black
52889,2,4,white
52890,4,3,black
52891,5,2,black
52892,2,3,white
52893,4,5,
52894,4,4,black
52895,4,3,black
52896,3,5,
52897,4,4,black
52898,4,2,black
52899,3,4,white
52900,4,4,black
52901,4,3,white
52902,3,5,white
52903,3,4,
52904,4,2,black
52905,4,4,
52906,3,4,
52907,3,2,black
52908,4,3,black
52909,4,3,black
52910,3,3,
52911,4,4,
52912,3,5,white
52913,4,4,white
52914,2,5,white
52915,3,3,black
52916,2,3,white
52917,4,4,
52918,6,3,black
52919,4,4,
52920,1,5,white
52921,3,5,white
52922,2,4,white
52923,5,4,black
52924,5,2,black
52925,3,5,
52926,4,3,black
52927,2,4,
52928,4,2,black
52929,4,4,
52930,3,3,
52931,2,3,white
52932,3,4,white
52933,2,5,
52934,2,4,white
52935,2,5,white
52936,5,4,black
52937,4,4,white
52938,3,3,white
52939,3,4,
52940,4,3,black
52941,3,2,black
52942,3,4,white
52943,5,3,
52944,5,3,black
52945,3,2,black
52946,5,2,black
52947,3,4,white
52948,5,3,
52949,4,3,black
52950,4,3,white
52951,1,4,white
52952,4,3,black
52953,3,5,white
52954,5,3,
52955,4,2,black
52956,4,4,black
52957,3,2,black
52958,5,3,
52959,3,5,
52960,4,3,
52961,4,3,
52962,4,5,black
52963,4,4,black
52964,3,2,black
52965,4,5,white
52966,4,4,
52967,3,4,white
52968,3,5,white
52969,4,4,white
52970,6,2,black
52971,5,3,black
52972,4,5,white
52973,4,4,white
52974,3,2,black
52975,3,3,black
52976,4,3,black
52977,4,4,white
52978,5,3,black
52979,4,1,black
52980,5,2,black
52981,4,2,black
52982,4,4,black
52983,5,3,
52984,2,4,white
52985,3,6,white
52986,3,4,white
52987,5,2,black
52988,5,3,
52989,4,3,black
52990,5,3,black
52991,4,3,
52992,4,5,black
52993,4,4,
52994,3,5,
52995,4,4,
52996,3,4,white
52997,4,3,black
52998,4,3,
52999,5,4,
53000,5,2,black
53001,3,1,black
53002,2,4,white
53003,4,3,black
53004,4,4,
53005,3,5,white
53006,5,2,black
53007,3,4,white
53008,3,4,white
53009,4,3,black
53010,4,3,black
53011,4,3,white
53012,3,5,white
53013,2,5,
53014,4,3,white
53015,4,5,white
53016,3,2,black
53017,3,4,white
53018,5,4,black
53019,3,5,white
53020,4,3,
53021,3,5,
53022,2,5,
53023,4,2,black
53024,5,3,black
53025,4,2,black
53026,4,4,black
53027,5,4,black
53028,4,2,black
53029,5,2,black
53030,5,3,black
53031,5,3,black
53032,5,4,black
53033,4,5,white
53034,5,3,
53035,4,4,
53036,5,3,black
53037,3,5,white
53038,5,3,
53039,5,3,
53040,4,5,white
53041,3,5,
53042,3,4,black
53043,5,2,black
53044,4,5,white
53045,4,4,
53046,0,4,white
53047,3,4,white
53048,3,3,white
53049,6,3,black
53050,5,1,black
53051,3,2,black
53052,4,4,white
53053,4,2,black
53054,5,4,
53055,2,4,white
53056,4,2,black
53057,2,4,white
53058,4,5,
53059,4,5,black
53060,2,4,white
53061,4,1,black
53062,5,4,black
53063,4,2,black
53064,4,4,white
53065,4,4,
53066,4,3,black
53067,6,3,black
53068,3,5,white
53069,5,3,black
53070,3,2,black
53071,3,4,white
53072,2,3,white
53073,5,4,black
53074,3,3,white
53075,2,4,white
53076,5,3,black
53077,5,4,black
53078,3,3,black
53079,4,4,white
53080,4,3,black
53081,3,3,black
53082,3,3,white
53083,3,5,white
53084,4,5,
53085,4,3,black
53086,5,4,
53087,3,3,white
53088,3,3,black
53089,3,3,white
53090,4,2,black
53091,4,4,
53092,3,3,black
53093,3,2,black
53094,4,4,white
53095,5,4,black
53096,3,4,white
53097,2,4,white
53098,4,4,
53099,5,2,black
53100,3,4,white
53101,4,4,black
53102,5,4,black
53103,3,4,
53104,4,4,white
53105,3,3,white
53106,1,4,white
53107,4,5,white
53108,3,5,
53109,4,2,black
53110,2,4,white
53111,5,3,black
53112,4,2,black
53113,4,2,black
53114,2,4,
53115,3,4,white
53116,5,2,
53117,6,3,black
53118,5,1,black
53119,3,1,black
53120,3,1,black
53121,4,4,
53122,5,4,black
53123,5,2,black
53124,4,3,white
53125,4,5,white
53126,3,2,black
53127,2,5,white
53128,4,4,white
53129,4,2,black
53130,4,2,black
53131,3,4,white
53132,4,4,white
53133,3,3,black
53134,4,3,black
53135,2,4,white
53136,3,2,black
53137,4,5,
